id,member_id,start_date,end_date,status,equifax_rejected_at,braintree_subscription_id,braintree_plan_id,created_at,updated_at,deleted_at,payment_method_id,error_codes,error_messages,equifax_deleted_at,price,error_data,equifax_accepted_at,braintree_discount_id,discount_amount,discount_description,discount_billing_cycles,billing_frequency_in_months,is_mini_service_bundle
11276,189913,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11277,190010,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11278,190074,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11279,190198,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11280,190220,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11281,190232,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11282,190254,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11283,190316,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11284,190324,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11285,190340,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11286,190364,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11287,190452,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11288,190455,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11289,190464,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11290,190469,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11291,190511,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11292,190517,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11293,190554,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11294,190590,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11295,190606,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11296,190616,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11297,190636,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11298,190683,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11299,190685,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11300,190737,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11301,190755,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11302,190815,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11303,190859,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11304,190881,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11305,190962,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11306,190966,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11307,190976,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11308,191001,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11309,191026,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11310,191035,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11311,191102,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11312,191106,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11313,191123,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11314,191134,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11315,191174,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11316,191192,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11317,191239,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11318,191260,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11319,191267,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11320,191345,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11321,191361,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11322,191369,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11323,191373,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11324,191459,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11325,191517,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11326,191525,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11327,191635,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11328,191723,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11329,191777,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11330,191806,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11331,191811,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11332,191838,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11333,191841,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11334,191844,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11335,191850,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11336,191917,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11337,191939,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11338,191963,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11339,191980,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11340,191982,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11341,192000,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11342,192001,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11343,192033,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11344,192070,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11345,192085,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11346,192098,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11347,192107,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11348,192135,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11349,192136,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11350,192381,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11351,192388,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11352,192421,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11353,192428,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11354,192438,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11355,192446,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11356,192507,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11357,192522,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11358,192567,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11359,192587,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11360,192594,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11361,192630,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11362,192654,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11363,192662,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11364,192735,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11365,192820,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11366,192847,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11367,192865,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11368,192928,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11369,192948,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11370,192949,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11371,192986,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11372,192991,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11373,193006,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11374,193046,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11375,193063,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11376,193096,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11377,193117,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11378,193130,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11379,193144,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11380,193174,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11381,193181,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11382,193238,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11383,193255,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11384,193293,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11385,193326,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11386,193327,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11387,193350,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11388,193419,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11389,193474,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11390,193476,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11391,193505,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11392,193515,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11393,193517,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11394,193524,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11395,193533,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11396,193545,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11397,193572,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11398,193583,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11399,193618,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11400,193626,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11401,193635,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11402,193708,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11403,193753,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11404,193819,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11405,193823,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11406,193826,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11407,193844,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11408,193865,"2018-04-26 00:27:31",,active,,,id_protect,"2018-04-26 00:27:31","2018-04-26 00:27:31",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11409,193874,"2018-04-26 00:27:32",,active,,,id_protect,"2018-04-26 00:27:32","2018-04-26 00:27:32",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11410,193876,"2018-04-26 00:27:32",,active,,,id_protect,"2018-04-26 00:27:32","2018-04-26 00:27:32",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11411,193899,"2018-04-26 00:27:32",,active,,,id_protect,"2018-04-26 00:27:32","2018-04-26 00:27:32",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11412,193907,"2018-04-26 00:27:32",,active,,,id_protect,"2018-04-26 00:27:32","2018-04-26 00:27:32",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11413,193909,"2018-04-26 00:27:32",,active,,,id_protect,"2018-04-26 00:27:32","2018-04-26 00:27:32",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11414,193915,"2018-04-26 00:27:32",,active,,,id_protect,"2018-04-26 00:27:32","2018-04-26 00:27:32",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11415,193977,"2018-04-26 00:27:32",,active,,,id_protect,"2018-04-26 00:27:32","2018-04-26 00:27:32",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11416,193990,"2018-04-26 00:27:32",,active,,,id_protect,"2018-04-26 00:27:32","2018-04-26 00:27:32",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11417,193997,"2018-04-26 00:27:32",,active,,,id_protect,"2018-04-26 00:27:32","2018-04-26 00:27:32",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11418,194003,"2018-04-26 00:27:32",,active,,,id_protect,"2018-04-26 00:27:32","2018-04-26 00:27:32",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11419,194007,"2018-04-26 00:27:32",,active,,,id_protect,"2018-04-26 00:27:32","2018-04-26 00:27:32",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11420,194024,"2018-04-26 00:27:32",,active,,,id_protect,"2018-04-26 00:27:32","2018-04-26 00:27:32",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11421,194028,"2018-04-26 00:27:32",,active,,,id_protect,"2018-04-26 00:27:32","2018-04-26 00:27:32",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11422,194064,"2018-04-26 00:27:32",,active,,,id_protect,"2018-04-26 00:27:32","2018-04-26 00:27:32",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11423,194078,"2018-04-26 00:27:32",,active,,,id_protect,"2018-04-26 00:27:32","2018-04-26 00:27:32",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11424,194103,"2018-04-26 00:27:32",,active,,,id_protect,"2018-04-26 00:27:32","2018-04-26 00:27:32",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11425,194158,"2018-04-26 00:27:32",,active,,,id_protect,"2018-04-26 00:27:32","2018-04-26 00:27:32",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11426,194185,"2018-04-26 00:27:32",,active,,,id_protect,"2018-04-26 00:27:32","2018-04-26 00:27:32",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11427,194230,"2018-04-26 00:27:32",,active,,,id_protect,"2018-04-26 00:27:32","2018-04-26 00:27:32",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
11428,194245,"2018-04-26 00:27:32",,active,,,id_protect,"2018-04-26 00:27:32","2018-04-26 00:27:32",,,000,,,8.99,,"2018-04-25 17:21:48",,,,,1,1
